Airline,Flight,AirportFrom,DayOfWeek,Time,Length,Delay
DL,1920,MEM,4,870,120,1
AA,1400,ORD,4,875,155,1
CO,1461,CLE,4,875,144,0
FL,485,BWI,4,878,142,0
DL,2537,BOS,4,880,204,1
WN,748,HOU,4,880,130,1
FL,1463,MDW,4,882,155,0
B6,395,LGA,4,885,174,0
US,1085,CLT,4,885,102,1
UA,148,IAD,4,890,142,0
WN,1155,BNA,4,890,105,0
FL,1439,MSP,4,895,189,0
B6,59,JFK,4,899,179,1
AA,1886,MIA,4,900,60,0
WN,3949,MDW,4,900,160,1
DL,1569,ATL,4,905,90,1
FL,843,ATL,4,909,91,0
DL,2031,MSP,4,910,188,0
US,1275,DCA,4,910,141,0
WN,1279,BDL,4,910,185,1
WN,638,RSW,4,910,50,0
FL,1097,IND,4,920,135,0
WN,337,ABQ,4,920,200,1
AA,1952,DFW,4,925,145,0
B6,1410,AUS,4,925,142,0
FL,675,MKE,4,925,164,0
B6,595,HPN,4,934,166,1
AA,1917,JFK,4,935,185,0
WN,1592,FLL,4,935,60,0
WN,408,STL,4,945,140,0
US,569,PHX,4,955,234,0
US,835,PHL,4,955,153,0
B6,439,BOS,4,960,192,1
CO,1086,IAH,4,960,134,1
DL,11,ATL,4,960,89,1
UA,114,ORD,4,960,163,0
FL,14,SJU,4,964,195,1
AA,1990,MIA,4,965,60,1
B6,43,JFK,4,967,183,0
WN,1814,MSY,4,970,100,1
FL,677,MKE,4,977,164,0
B6,746,SJU,4,980,187,1
DL,1585,LGA,4,980,177,0
FL,1467,MDW,4,984,158,1
DL,2703,CVG,4,985,128,0
DL,79,JFK,4,985,187,0
WN,733,LAS,4,985,265,1
FL,849,ATL,4,990,90,0
WN,1030,SDF,4,990,125,1
US,1735,CLT,4,995,103,0
B6,747,BDL,4,996,179,0
B6,1149,PWM,4,1000,196,1
FL,1180,BUF,4,1000,165,0
WN,719,BWI,4,1005,140,1
WN,371,CMH,4,1010,135,1
WN,964,BUF,4,1015,170,1
DL,1180,SLC,4,1019,254,0
WN,660,DEN,4,1020,210,1
DL,2769,ATL,4,1025,91,1
B6,153,JFK,4,1028,178,0
OH,6601,RDU,4,1030,119,0
AA,2094,DFW,4,1040,150,0
B6,1115,RIC,4,1042,123,0
WN,1084,RDU,4,1050,105,1
DL,1805,DTW,4,1055,160,1
UA,408,DEN,4,1055,212,0
UA,947,IAD,4,1055,145,1
WN,2015,MHT,4,1055,200,1
WN,1285,ISP,4,1065,170,0
WN,1862,PVD,4,1065,185,0
FL,857,ATL,4,1068,92,0
WN,1509,MCI,4,1070,160,1
F9,672,DEN,4,1075,205,1
DL,109,ATL,4,1085,94,1
WN,635,ORF,4,1085,125,0
CO,1792,EWR,4,1090,182,1
US,733,CLT,4,1095,100,0
US,799,PHL,4,1095,164,0
WN,1671,MDW,4,1100,160,0
WN,912,FLL,4,1100,60,0
FL,1147,CRW,4,1103,121,0
AA,672,MIA,4,1105,60,1
WN,689,PHL,4,1110,165,0
AA,1492,DFW,4,1120,140,1
B6,748,SJU,4,1121,182,1
FL,1050,ABE,4,1123,156,0
CO,1586,IAH,4,1130,135,1
DL,2159,JFK,4,1130,191,0
WN,740,STL,4,1130,135,1
FL,1748,PIT,4,1131,158,0
WN,776,MKE,4,1135,165,1
DL,1669,ATL,4,1140,95,1
WN,317,MSY,4,1140,95,1
DL,2199,MEM,4,1145,121,0
WN,2883,PIT,4,1150,140,1
US,1189,DCA,4,1155,137,0
WN,522,BNA,4,1155,105,1
FL,845,ATL,4,1157,80,0
AA,1967,ORD,4,1160,160,1
DL,2723,MSP,4,1160,189,0
WN,39,ECP,4,1160,65,1
DL,1485,LGA,4,1163,171,1
AA,2549,JFK,4,1169,185,0
B6,437,BOS,4,1180,190,0
B6,597,HPN,4,1180,165,0
UA,308,ORD,4,1183,166,1
WN,1095,BWI,4,1185,140,1
WN,3597,MDW,4,1185,160,1
B6,157,JFK,4,1195,173,0
FL,1483,DTW,4,1195,157,1
FL,1099,IND,4,1199,135,0
CO,1692,EWR,4,1200,176,1
DL,2675,DCA,4,1200,148,1
US,1719,CLT,4,1200,97,0
DL,1405,DTW,4,1205,159,1
WN,49,HOU,4,1205,125,1
WN,2525,BHM,4,1210,90,1
DL,1469,ATL,4,1215,85,0
FL,483,BWI,4,1218,141,0
AA,1526,DFW,4,1235,135,0
US,865,PHL,4,1240,154,1
B6,337,IAD,4,1250,133,0
FL,841,ATL,4,1250,86,1
B6,399,LGA,4,1265,165,1
DL,2569,ATL,4,1290,88,1
UA,260,IAD,4,1316,139,1
AA,936,MIA,4,1340,55,1
US,1857,CLT,4,1340,93,1
FL,847,ATL,4,1345,82,0
DL,1063,LAX,4,1360,281,0
AS,10,SEA,4,1365,317,1
DL,175,ATL,4,1365,84,0
B6,766,BQN,5,240,169,0
B6,750,SJU,5,259,182,0
B6,768,PSE,5,262,180,0
B6,155,JFK,5,360,168,0
B6,1695,BOS,5,360,192,1
B6,742,SJU,5,361,184,0
WN,2377,PIT,5,375,150,0
AA,1434,DFW,5,380,145,0
AA,404,MIA,5,385,60,1
B6,591,HPN,5,390,164,0
WN,250,FLL,5,390,55,0
WN,779,BWI,5,390,140,0
FL,1270,DAY,5,400,144,0
WN,1482,BUF,5,400,170,1
CO,292,EWR,5,405,174,0
WN,891,MHT,5,410,200,0
DL,2685,LGA,5,415,170,0
FL,1612,DCA,5,419,148,0
AA,716,ORD,5,420,155,1
B6,1275,BOS,5,420,194,0
B6,521,EWR,5,420,170,0
B6,661,SYR,5,420,178,0
DL,1769,ATL,5,420,82,0
DL,2533,BOS,5,420,205,0
DL,2923,MSP,5,420,198,0
FL,1091,IND,5,420,144,0
FL,1206,RIC,5,420,126,0
FL,1601,DFW,5,420,149,0
FL,1621,PHL,5,420,150,1
FL,481,BWI,5,420,140,0
OH,6315,RDU,5,420,120,0
US,1633,PHL,5,420,149,0
WN,2959,BDL,5,420,185,0
WN,3412,MDW,5,420,160,0
WN,845,PHL,5,420,165,0
DL,2665,DCA,5,425,151,1
FL,1244,FNT,5,428,174,0
WN,274,ISP,5,430,170,1
FL,1461,MDW,5,435,159,0
WN,2547,ORF,5,435,125,0
DL,1099,BDL,5,450,182,1
WN,2441,BWI,5,450,145,0
WN,965,DEN,5,450,210,0
UA,164,ORD,5,457,162,0
F9,488,MKE,5,458,169,1
WN,24,RDU,5,460,105,0
CO,586,IAH,5,465,133,1
WN,1026,PVD,5,465,190,0
WN,3485,BNA,5,465,110,0
WN,3596,RSW,5,465,45,1
US,801,CLT,5,470,97,0
WN,2175,ALB,5,470,195,1
WN,201,HOU,5,475,125,1
AA,1777,JFK,5,479,180,0
CO,1592,EWR,5,479,173,1
DL,201,ATL,5,480,86,0
US,987,PHL,5,480,163,1
B6,575,SWF,5,482,176,0
FL,8,SJU,5,485,197,0
WN,1107,STL,5,485,140,1
WN,350,MDW,5,485,155,1
UA,738,DEN,5,488,213,0
WN,1325,IND,5,490,140,0
DL,1959,JFK,5,495,188,0
UA,379,IAD,5,499,147,1
DL,1605,DTW,5,500,175,1
FL,1625,PHL,5,500,169,0
AA,1734,DFW,5,505,145,0
DL,1788,MEM,5,510,120,0
UA,261,LAX,5,515,286,0
US,1159,DCA,5,515,147,0
FL,491,BWI,5,520,146,0
B6,331,BDL,5,522,178,0
AS,18,SEA,5,525,321,0
FL,671,MKE,5,525,177,0
AA,244,LAX,5,530,275,0
B6,335,IAD,5,530,137,0
FL,865,ATL,5,530,91,0
WN,2036,BHM,5,530,90,0
WN,3814,MKE,5,530,170,0
WN,683,ECP,5,530,65,0
WN,1055,MSY,5,535,100,1
DL,1969,ATL,5,540,98,0
UA,206,ORD,5,547,166,1
B6,527,EWR,5,550,176,0
CO,192,EWR,5,550,170,1
WN,2906,FLL,5,550,55,0
B6,667,BUF,5,553,167,0
B6,41,JFK,5,555,181,0
CO,671,CLE,5,555,143,1
DL,2803,CVG,5,560,132,0
WN,1500,PHL,5,560,160,0
B6,1147,BTV,5,566,196,0
US,1843,CLT,5,568,96,1
AA,1872,ORD,5,590,160,0
AA,1980,DFW,5,595,140,0
DL,2069,ATL,5,595,104,1
WN,40,BWI,5,595,140,0
FL,782,PHF,5,596,120,0
US,567,PHX,5,599,246,0
AA,1860,MIA,5,600,65,1
DL,1305,DTW,5,600,159,0
DL,1831,SLC,5,605,257,0
DL,2823,MSP,5,605,192,1
US,1020,PHL,5,606,167,0
UA,802,DEN,5,610,218,0
FL,1187,MLI,5,612,155,0
CO,686,IAH,5,615,133,1
US,1456,DCA,5,615,142,1
WN,185,BDL,5,615,185,0
WN,1933,CMH,5,615,135,1
WN,674,JAN,5,620,100,0
DL,1061,LAX,5,625,276,1
DL,1785,LGA,5,625,178,0
FL,853,ATL,5,625,90,1
WN,1216,LAS,5,630,265,0
WN,1856,MCI,5,630,165,1
WN,256,PHX,5,630,245,0
FL,1172,CLT,5,635,100,0
WN,908,MDW,5,635,155,1
F9,674,DEN,5,640,212,1
WN,1097,ISP,5,640,170,1
FL,1002,MDT,5,653,148,0
WN,5,MSY,5,655,95,1
B6,339,IAD,5,660,135,0
DL,2169,ATL,5,660,94,1
DL,2669,DCA,5,660,136,0
CO,692,EWR,5,665,173,0
B6,433,BOS,5,670,191,0
B6,593,HPN,5,670,163,0
DL,2903,CVG,5,670,130,0
WN,520,RSW,5,670,50,0
AA,1912,DFW,5,675,145,0
B6,523,EWR,5,680,165,0
B6,744,SJU,5,684,184,1
WN,15,HOU,5,685,125,1
US,1729,CLT,5,688,91,1
US,1585,PHL,5,690,154,0
OH,6501,RDU,5,700,120,0
FL,1016,BOS,5,703,205,0
WN,1252,PVD,5,705,185,1
FL,759,HSV,5,715,113,1
US,951,DCA,5,719,139,0
AA,2547,JFK,5,720,180,0
DL,2269,ATL,5,720,87,0
WN,588,BWI,5,720,140,1
DL,1505,DTW,5,735,160,0
FL,1278,TYS,5,738,97,0
UA,778,IAD,5,739,147,0
FL,1491,CMH,5,741,139,0
AA,1592,DFW,5,745,145,1
B6,31,JFK,5,750,168,1
DL,2894,JFK,5,750,170,0
WN,862,BNA,5,750,105,0
DL,1685,LGA,5,755,175,1
AA,2064,MIA,5,760,60,1
FL,1292,GRR,5,760,155,0
FL,487,BWI,5,760,144,1
WN,1753,FLL,5,760,60,1
UA,270,DEN,5,767,205,0
FL,1742,PIT,5,769,140,0
WN,3504,AUS,5,770,145,0
WN,519,RSW,5,770,50,1
FL,1629,PHL,5,773,167,0
DL,2369,ATL,5,780,87,0
WN,425,SAT,5,780,145,1
US,1710,CLT,5,782,98,0
DL,2623,MSP,5,785,190,1
FL,850,EYW,5,785,65,0
WN,1069,CMH,5,785,135,1
WN,489,PIT,5,785,140,1
WN,780,STL,5,785,140,1
WN,3150,BWI,5,790,145,0
FL,1400,ROC,5,797,168,0
FL,861,ATL,5,798,89,0
B6,693,DCA,5,800,134,0
WN,2353,DEN,5,800,210,1
FL,716,CAK,5,801,145,1
WN,857,ISP,5,805,170,1
UA,292,SFO,5,808,315,1
CO,37,EWR,5,809,171,1
AA,476,MIA,5,810,60,0
CO,786,IAH,5,815,130,1
FL,1495,MCI,5,818,158,0
B6,435,BOS,5,820,193,1
US,1028,PHL,5,820,152,0
WN,1015,PVD,5,820,190,1
WN,3074,MHT,5,820,205,1
WN,48,RDU,5,820,105,1
B6,1783,JFK,5,830,176,1
FL,1079,HPN,5,837,170,0
DL,2671,DCA,5,839,139,0
FL,1485,DTW,5,839,156,1
DL,1905,DTW,5,840,157,0
UA,288,ORD,5,840,163,1
B6,525,EWR,5,841,165,1
DL,2469,ATL,5,845,91,0
WN,2539,PHL,5,845,160,0
WN,690,ALB,5,850,190,0
AA,544,DFW,5,860,145,0
DL,345,BDL,5,869,171,1
CO,57,EWR,5,870,174,0
DL,1920,MEM,5,870,120,0
AA,1400,ORD,5,875,155,0
CO,1461,CLE,5,875,144,0
FL,485,BWI,5,878,142,0
DL,2537,BOS,5,880,204,1
WN,748,HOU,5,880,130,1
B6,395,LGA,5,885,174,0
UA,148,IAD,5,885,142,0
US,1085,CLT,5,885,102,0
WN,1155,BNA,5,890,105,0
FL,1439,MSP,5,895,189,0
B6,59,JFK,5,899,179,0
AA,1886,MIA,5,900,60,0
WN,3949,MDW,5,900,160,1
DL,1569,ATL,5,905,90,0
FL,843,ATL,5,909,91,0
DL,2031,MSP,5,910,188,1
US,1275,DCA,5,910,141,0
WN,1279,BDL,5,910,185,1
WN,638,RSW,5,910,50,0
FL,1097,IND,5,920,135,0
WN,337,ABQ,5,920,200,0
AA,1952,DFW,5,925,145,1
B6,1410,AUS,5,925,142,0
FL,675,MKE,5,925,164,1
B6,595,HPN,5,934,166,1
AA,1917,JFK,5,935,185,1
WN,1592,FLL,5,935,60,0
WN,408,STL,5,945,140,1
DL,11,ATL,5,955,89,0
US,569,PHX,5,955,234,1
US,835,PHL,5,955,153,0
B6,439,BOS,5,960,192,0
CO,1086,IAH,5,960,134,0
UA,114,ORD,5,960,163,1
FL,14,SJU,5,964,195,0
AA,1990,MIA,5,965,60,0
B6,43,JFK,5,967,183,0
FL,1180,BUF,5,969,165,0
WN,1814,MSY,5,970,100,1
FL,677,MKE,5,977,164,0
B6,746,SJU,5,980,187,0
DL,1585,LGA,5,980,177,1
FL,1467,MDW,5,984,158,0
DL,2703,CVG,5,985,128,0
DL,79,JFK,5,985,187,0
WN,733,LAS,5,985,265,1
F9,672,DEN,5,990,205,1
WN,1030,SDF,5,990,125,0
US,1735,CLT,5,995,103,0
B6,747,BDL,5,996,179,0
B6,1149,PWM,5,1000,196,0
WN,719,BWI,5,1005,140,1
FL,849,ATL,5,1010,90,0
WN,371,CMH,5,1010,135,1
WN,964,BUF,5,1015,170,1
DL,1180,SLC,5,1019,254,1
WN,660,DEN,5,1020,210,1
DL,2769,ATL,5,1025,91,0
B6,153,JFK,5,1028,178,0
OH,6601,RDU,5,1030,119,0
AA,2094,DFW,5,1040,150,1
B6,1115,RIC,5,1042,123,0
WN,1084,RDU,5,1050,105,0
DL,1805,DTW,5,1055,160,1
UA,947,IAD,5,1055,145,0
WN,2015,MHT,5,1055,200,0
UA,408,DEN,5,1059,212,0
FL,1748,PIT,5,1061,140,1
WN,1285,ISP,5,1065,170,1
WN,1862,PVD,5,1065,185,1
WN,1509,MCI,5,1070,160,1
DL,109,ATL,5,1085,94,0
WN,635,ORF,5,1085,125,1
CO,1792,EWR,5,1090,182,0
US,733,CLT,5,1095,100,0
US,799,PHL,5,1095,164,0
WN,1671,MDW,5,1100,160,0
WN,912,FLL,5,1100,60,1
AA,672,MIA,5,1105,60,0
FL,1251,LEX,5,1105,115,1
WN,689,PHL,5,1110,165,1
AA,1492,DFW,5,1120,140,1
B6,748,SJU,5,1121,182,1
FL,1050,ABE,5,1123,156,1
FL,679,MKE,5,1129,164,0
FL,845,ATL,5,1129,86,1
CO,1586,IAH,5,1130,135,1
DL,2159,JFK,5,1130,191,1
WN,740,STL,5,1130,135,1
WN,776,MKE,5,1135,165,1
DL,1669,ATL,5,1140,95,0
WN,317,MSY,5,1140,95,1
DL,2199,MEM,5,1145,121,0
WN,2883,PIT,5,1150,140,1
US,1189,DCA,5,1155,137,0
WN,522,BNA,5,1155,105,1
FL,857,ATL,5,1157,87,0
AA,1967,ORD,5,1160,160,1
DL,2723,MSP,5,1160,189,1
WN,39,ECP,5,1160,65,1
DL,1485,LGA,5,1163,171,0
AA,2549,JFK,5,1169,185,0
FL,855,ATL,5,1175,90,0
B6,437,BOS,5,1180,190,1
B6,597,HPN,5,1180,165,0
UA,308,ORD,5,1183,166,0
WN,1095,BWI,5,1185,140,1
WN,3597,MDW,5,1185,160,1
B6,157,JFK,5,1195,173,0
FL,1483,DTW,5,1195,157,0
FL,1099,IND,5,1199,135,0
FL,1469,MDW,5,1199,156,0
CO,1692,EWR,5,1200,176,0
DL,2675,DCA,5,1200,148,0
US,1719,CLT,5,1200,97,1
DL,1405,DTW,5,1205,158,1
WN,49,HOU,5,1205,125,1
WN,2525,BHM,5,1210,90,1
DL,1469,ATL,5,1215,85,1
FL,888,ATL,5,1223,90,0
AA,1526,DFW,5,1235,135,0
US,865,PHL,5,1240,154,0
B6,337,IAD,5,1250,133,0
FL,841,ATL,5,1250,86,0
B6,399,LGA,5,1265,165,1
FL,489,BWI,5,1285,138,0
DL,2569,ATL,5,1290,88,1
FL,483,BWI,5,1305,141,0
UA,260,IAD,5,1316,139,1
AA,936,MIA,5,1340,55,1
US,1857,CLT,5,1340,93,0
FL,847,ATL,5,1345,82,0
DL,1063,LAX,5,1360,281,0
AS,10,SEA,5,1365,319,0
DL,175,ATL,5,1365,84,0
B6,766,BQN,6,240,169,1
B6,750,SJU,6,259,182,0
B6,768,PSE,6,262,180,1
B6,155,JFK,6,360,168,1
B6,1695,BOS,6,360,192,0
B6,742,SJU,6,361,184,0
AA,1434,DFW,6,380,145,0
AA,404,MIA,6,385,60,0
B6,591,HPN,6,390,164,0
WN,1885,ALB,6,395,195,0
FL,1270,DAY,6,400,144,0
WN,1284,MDW,6,405,160,1
WN,1380,BUF,6,405,170,0
WN,1702,BDL,6,405,185,1
WN,1822,PVD,6,405,185,0
WN,2443,MHT,6,405,205,0
CO,292,EWR,6,415,165,0
DL,2685,LGA,6,415,170,1
WN,1545,HOU,6,415,130,0
AA,716,ORD,6,420,155,0
B6,1275,BOS,6,420,194,0
B6,521,EWR,6,420,170,0
B6,661,SYR,6,420,178,0
DL,1769,ATL,6,420,82,0
DL,2533,BOS,6,420,205,0
DL,2923,MSP,6,420,198,1
FL,1091,IND,6,420,144,0
FL,1206,RIC,6,420,126,0
FL,1601,DFW,6,420,149,0
FL,481,BWI,6,420,140,0
OH,6315,RDU,6,420,120,0
US,1633,PHL,6,420,149,1
WN,2232,ORF,6,420,125,0
WN,2541,PIT,6,420,150,0
DL,2665,DCA,6,425,151,0
FL,1621,PHL,6,425,163,0
FL,8,SJU,6,425,195,0
WN,3156,RDU,6,425,105,1
WN,820,RSW,6,425,45,0
FL,1244,FNT,6,428,174,0
FL,1461,MDW,6,435,159,0
WN,1290,ECP,6,435,65,0
CO,671,CLE,6,450,140,0
DL,1099,BDL,6,450,182,0
WN,2999,CMH,6,450,135,0
CO,586,IAH,6,455,128,0
F9,488,MKE,6,458,169,1
UA,164,ORD,6,460,163,0
WN,576,STL,6,460,140,0
WN,2106,MDW,6,465,160,0
FL,671,MKE,6,470,177,1
US,801,CLT,6,470,97,0
WN,3049,PHL,6,475,160,1
AA,1777,JFK,6,479,180,0
DL,201,ATL,6,480,86,0
UA,738,DEN,6,480,211,0
US,987,PHL,6,480,163,0
WN,1272,BWI,6,480,150,0
WN,3055,IND,6,480,140,1
B6,575,SWF,6,482,176,0
WN,2544,SAT,6,490,145,1
DL,1959,JFK,6,495,188,0
FL,1086,IND,6,495,140,0
WN,2600,FLL,6,495,55,0
UA,379,IAD,6,497,143,1
DL,1605,DTW,6,500,175,0
FL,1625,PHL,6,500,169,0
WN,2604,PVD,6,500,185,0
AA,1734,DFW,6,505,145,0
CO,1592,EWR,6,510,170,0
DL,1788,MEM,6,510,122,0
WN,1081,BWI,6,510,150,0
UA,261,LAX,6,515,286,0
US,1159,DCA,6,515,147,0
B6,331,BDL,6,522,178,0
AS,18,SEA,6,525,321,1
FL,1606,DCA,6,525,147,0
WN,2218,ALB,6,525,195,0
WN,2556,ISP,6,525,170,0
AA,244,LAX,6,530,275,1
B6,335,IAD,6,530,137,0
FL,865,ATL,6,530,91,0
DL,1969,ATL,6,540,98,0
WN,254,MSY,6,545,100,0
UA,206,ORD,6,547,166,0
B6,527,EWR,6,550,176,0
B6,667,BUF,6,553,167,0
B6,41,JFK,6,555,181,0
DL,2803,CVG,6,560,129,1
WN,1351,BHM,6,565,90,0
WN,1870,BDL,6,565,185,0
B6,1147,BTV,6,566,196,0
US,1843,CLT,6,568,96,0
WN,1559,BNA,6,570,110,0
CO,192,EWR,6,574,161,0
DL,1831,SLC,6,585,255,0
AA,1872,ORD,6,590,160,0
OH,6751,RDU,6,590,112,0
WN,2607,MKE,6,590,170,0
AA,1980,DFW,6,595,140,0
DL,2069,ATL,6,595,104,0
WN,1963,PHL,6,595,165,0
FL,782,PHF,6,596,120,0
US,567,PHX,6,599,246,0
AA,1860,MIA,6,600,65,0
DL,1305,DTW,6,600,159,0
WN,1317,MDW,6,600,160,1
WN,2129,LAS,6,600,265,0
DL,2823,MSP,6,605,192,1
WN,2839,STL,6,605,140,1
US,1020,PHL,6,606,167,0
WN,1277,MHT,6,610,205,0
WN,1612,PIT,6,610,150,1
FL,1187,MLI,6,612,155,0
US,1456,DCA,6,615,142,0
WN,1410,MSY,6,620,100,0
CO,686,IAH,6,625,128,1
DL,1785,LGA,6,625,178,0
FL,853,ATL,6,625,90,0
WN,1735,MCI,6,625,165,1
WN,2186,DEN,6,625,210,0
FL,1267,BMI,6,629,142,1
FL,1172,CLT,6,635,100,0
UA,802,DEN,6,639,215,0
F9,674,DEN,6,640,212,0
WN,2303,BUF,6,640,170,0
FL,1002,MDT,6,653,148,0
WN,2623,CMH,6,655,135,1
B6,339,IAD,6,660,135,0
DL,2169,ATL,6,660,94,0
DL,2669,DCA,6,660,136,1
FL,1241,AVL,6,664,97,1
CO,692,EWR,6,665,163,0
WN,1543,HOU,6,665,130,1
WN,1575,ISP,6,665,170,0
FL,1119,LGA,6,666,175,1
UA,284,ORD,6,667,162,0
B6,433,BOS,6,670,191,1
B6,593,HPN,6,670,163,0
DL,2903,CVG,6,670,130,1
WN,1342,BWI,6,670,145,0
WN,1562,FLL,6,670,60,1
WN,879,PVD,6,670,190,1
AA,1912,DFW,6,675,145,0
WN,3482,RSW,6,675,50,0
B6,523,EWR,6,680,165,0
B6,744,SJU,6,684,184,0
US,1729,CLT,6,688,94,0
FL,491,BWI,6,690,144,0
US,1585,PHL,6,690,154,0
OH,6501,RDU,6,700,120,1
FL,1016,BOS,6,703,205,0
FL,759,HSV,6,715,113,1
US,951,DCA,6,719,138,0
AA,2547,JFK,6,720,180,0
DL,2269,ATL,6,720,87,0
WN,2313,PHL,6,720,160,1
CO,1431,IAH,6,731,126,0
DL,1505,DTW,6,735,160,1
UA,778,IAD,6,735,139,0
FL,1491,CMH,6,741,139,0
CO,1461,CLE,6,745,137,0
WN,2406,BNA,6,745,105,1
AA,1592,DFW,6,746,145,1
B6,31,JFK,6,750,168,0
DL,2894,JFK,6,750,170,0
DL,1685,LGA,6,755,175,0
WN,3025,ISP,6,755,175,0
AA,2064,MIA,6,760,60,0
FL,1292,GRR,6,760,155,0
FL,487,BWI,6,760,144,0
WN,1722,MHT,6,765,205,0
WN,2599,SDF,6,765,125,1
FL,1742,PIT,6,769,140,0
FL,1629,PHL,6,773,167,1
WN,1037,STL,6,775,140,1
WN,1883,BWI,6,775,145,1
DL,2369,ATL,6,780,87,0
US,1710,CLT,6,782,98,0
DL,2623,MSP,6,785,190,0
FL,850,EYW,6,785,65,0
WN,3011,MSY,6,785,100,0
WN,1257,JAN,6,795,100,0
WN,141,RDU,6,795,105,0
FL,716,CAK,6,798,150,0
B6,693,DCA,6,800,134,0
WN,2926,MDW,6,800,155,1
WN,608,RSW,6,800,50,0
UA,292,SFO,6,804,311,1
FL,861,ATL,6,805,89,0
AA,476,MIA,6,810,60,0
CO,786,IAH,6,810,126,0
WN,1756,HOU,6,810,130,1
CO,37,EWR,6,815,161,0
WN,3082,MCI,6,815,160,1
B6,435,BOS,6,820,193,1
US,1028,PHL,6,820,152,0
UA,356,DEN,6,823,205,0
B6,1783,JFK,6,830,176,1
WN,1314,PHX,6,830,245,1
WN,2389,PVD,6,830,195,0
FL,1079,HPN,6,837,170,0
FL,1400,ROC,6,838,171,0
FL,1485,DTW,6,839,156,1
DL,1905,DTW,6,840,161,0
WN,1176,PHL,6,840,160,0
B6,525,EWR,6,841,165,1
DL,2469,ATL,6,845,91,0
WN,1972,AUS,6,845,145,1
WN,2893,BHM,6,845,90,0
FL,675,MKE,6,850,164,0
WN,2515,MDW,6,850,160,1
UA,288,ORD,6,855,166,0
WN,1800,BWI,6,855,145,1
WN,2320,MKE,6,855,160,0
WN,3164,BDL,6,855,185,1
WN,819,ISP,6,855,175,0
AA,544,DFW,6,860,145,0
DL,345,BDL,6,869,171,1
CO,57,EWR,6,870,164,0
DL,1920,MEM,6,870,120,0
F9,486,MKE,6,870,164,0
AA,1400,ORD,6,875,155,1
FL,843,ATL,6,877,88,0
DL,2537,BOS,6,880,204,0
WN,2081,ABQ,6,880,200,1
FL,485,BWI,6,882,145,0
B6,395,LGA,6,885,174,0
US,1085,CLT,6,885,102,0
WN,1969,ALB,6,885,190,0
WN,1981,ORF,6,885,125,0
WN,1291,FLL,6,890,65,0
WN,1379,BUF,6,895,170,1
B6,59,JFK,6,899,179,0
AA,1886,MIA,6,900,60,1
DL,1585,LGA,6,900,175,0
FL,1439,MSP,6,901,189,1
DL,1569,ATL,6,905,90,0
US,1275,DCA,6,910,141,0
UA,148,IAD,6,914,145,0
FL,1097,IND,6,920,135,0
AA,1952,DFW,6,925,145,1
B6,1410,AUS,6,925,142,0
WN,1367,RSW,6,925,50,0
FL,1298,DSM,6,930,168,1
WN,3152,LAS,6,930,265,1
B6,595,HPN,6,934,166,0
AA,1917,JFK,6,935,185,0
US,835,PHL,6,955,153,0
B6,439,BOS,6,960,192,0
CO,1086,IAH,6,960,129,1
DL,11,ATL,6,960,89,1
FL,1099,IND,6,960,135,0
WN,2770,MSY,6,960,100,0
FL,14,SJU,6,964,195,0
AA,1990,MIA,6,965,60,1
WN,1940,MDW,6,965,160,1
B6,43,JFK,6,967,183,0
DL,2675,DCA,6,975,144,0
WN,880,DEN,6,975,210,1
B6,746,SJU,6,980,187,1
UA,114,ORD,6,980,165,1
FL,1211,PWM,6,982,200,0
FL,1467,MDW,6,984,158,1
DL,2703,CVG,6,985,128,0
DL,79,JFK,6,985,191,0
WN,2009,PHL,6,985,160,0
WN,3024,BWI,6,990,145,0
FL,1180,BUF,6,991,165,0
US,1735,CLT,6,995,103,0
B6,747,BDL,6,996,179,0
FL,1589,BKG,6,996,128,0
B6,1149,PWM,6,1000,196,0
WN,2229,MHT,6,1000,200,0
WN,2505,BNA,6,1000,105,0
WN,25,CMH,6,1005,135,1
UA,408,DEN,6,1007,211,0
WN,1249,FLL,6,1010,60,0
WN,3158,ISP,6,1010,170,1
FL,1081,STL,6,1015,138,0
DL,1180,SLC,6,1019,254,1
WN,1556,PIT,6,1020,140,1
DL,2769,ATL,6,1025,93,0
WN,1879,PVD,6,1025,185,1
B6,153,JFK,6,1028,178,0
WN,2393,RDU,6,1030,105,0
AA,2094,DFW,6,1040,150,1
WN,2866,MCI,6,1040,160,1
B6,1115,RIC,6,1042,123,0
WN,485,STL,6,1050,135,1
DL,1805,DTW,6,1055,160,0
FL,677,MKE,6,1060,164,0
UA,947,IAD,6,1072,139,1
DL,109,ATL,6,1085,94,0
WN,937,BNA,6,1085,105,1
CO,1792,EWR,6,1090,172,1
US,733,CLT,6,1095,100,0
US,799,PHL,6,1095,164,0
WN,810,MDW,6,1095,160,1
UA,623,ORD,6,1096,166,1
FL,1147,CRW,6,1103,121,0
AA,672,MIA,6,1105,60,0
AA,1492,DFW,6,1120,140,0
WN,1177,BWI,6,1120,140,0
WN,621,HOU,6,1120,125,1
B6,748,SJU,6,1121,182,1
FL,1050,ABE,6,1123,156,0
CO,1586,IAH,6,1130,130,1
DL,2159,JFK,6,1130,191,1
WN,1520,ECP,6,1130,65,0
F9,672,DEN,6,1135,205,1
FL,1748,PIT,6,1135,158,0
DL,1669,ATL,6,1140,95,0
DL,2199,MEM,6,1145,118,1
FL,845,ATL,6,1157,80,1
AA,1967,ORD,6,1160,160,1
